#{"t_start": 1707740198.078662, "env_id": "None"}
r,l,t
0.5155844,22,80.732103
0.53896105,21,80.777479
0.57272726,19,80.803281
0.49324676,23,80.883126
0.39376622,28,80.89396
0.5135065,22,80.949264
0.45636365,25,81.036773
0.47636363,24,81.101533
0.37662336,29,81.126858
0.35506493,30,81.126925
0.55324674,20,81.153258
0.45714286,25,81.153376
0.5132468,22,81.198695
0.57376623,19,81.220039
0.5132468,22,84.708484
0.574026,19,84.717915
0.6150649,17,84.726611
0.59272724,18,84.735136
0.51428574,22,84.755823
0.51506495,22,84.755879
0.49584416,23,84.822538
0.49454546,23,84.845926
0.574026,19,84.923074
0.5135065,22,84.940518
0.55324674,20,84.940571
0.47402596,24,84.950312
0.51454544,22,84.977092
0.49376625,23,84.986347
0.55324674,20,85.013867
0.51428574,22,85.057817
0.61402595,17,85.095417
0.61402595,17,85.114688
0.61324674,17,85.126166
0.57376623,19,85.184759
0.55454546,20,85.208349
0.41922078,27,85.229115
0.5345455,21,85.246764
0.5942857,18,85.255681
0.5945455,18,85.309679
0.55402595,20,85.309744
0.59246755,18,85.379967
0.59272724,18,85.403267
0.4342857,26,85.415495
0.5766234,19,85.438745
0.6127273,17,85.450748
0.5550649,20,85.474142
0.5735065,19,85.533699
0.5735065,19,85.60666
0.43324676,26,85.620503
0.55454546,20,85.68753
0.49324676,23,85.699261
0.4342857,26,85.721593
0.47402596,24,85.752763
0.45532468,25,85.786802
0.51428574,22,85.804213
0.5550649,20,85.872336
0.63272727,16,85.890956
0.43402597,26,85.947687
0.55402595,20,85.992408
0.49558443,23,86.005299
0.51688313,22,86.041435
0.512987,22,86.087626
0.5542857,20,86.155671
0.5137662,22,86.193688
0.35714287,30,86.223975
0.63194805,16,86.269532
0.49584416,23,86.269591
0.532987,21,86.294877
0.49714285,23,86.30526
0.59636366,18,86.327328
0.512987,22,86.438723
0.6724675,14,86.465311
0.5174026,22,86.477802
0.5535065,20,86.517205
0.47350648,24,86.529464
0.45454547,25,86.585953
0.51272726,22,86.586027
0.49818182,23,86.628868
0.712987,12,87.194271
0.712987,12,87.19433
0.712987,12,87.194341
0.712987,12,87.194348
0.712987,12,87.194355
0.712987,12,87.194362
0.712987,12,87.194368
0.712987,12,87.194373
0.5945455,18,87.447943
0.5742857,19,87.461984
0.55298704,20,87.47702
0.5348052,21,87.490866
0.5135065,22,87.507174
0.512987,22,87.507236
0.512987,22,87.507247
0.49376625,23,87.524627
0.6124675,17,87.728962
0.5724675,19,87.742021
0.5371429,21,87.758091
0.592987,18,87.772004
0.5553247,20,87.789627
0.5724675,19,87.803371
0.51506495,22,87.830994
0.49376625,23,87.841288
0.61298704,17,87.961613
0.6719481,14,88.022196
0.53506494,21,88.030424
0.47506493,24,88.053126
0.49506494,23,88.064196
0.532987,21,88.086836
0.49532467,23,88.086888
0.45454547,25,88.098047
0.4935065,23,88.212439
0.5355844,21,88.241998
0.5535065,20,88.262745
0.5163636,22,88.262798
0.55636364,20,88.271902
0.5945455,18,88.271945
0.5327273,21,91.169786
0.49558443,23,91.181931
