#{"t_start": 1701186062.8982642, "env_id": "None"}
r,l,t
0.8238,46,51.759784
0.87444,32,52.121924
0.87444,32,52.121987
0.87444,32,52.121998
0.87444,32,52.122006
0.87444,32,52.122016
0.87444,32,52.122023
0.87444,32,52.122029
0.87444,32,52.122035
0.84544,40,52.242661
0.842,41,52.246015
0.83844,42,52.24885
0.83836,42,52.248899
0.83504,43,52.252722
0.82756,45,52.259258
0.82044,47,52.264624
0.8022,52,52.277624
0.83444,43,52.36086
0.85328,38,52.36093
0.82724,45,52.374085
0.813,49,52.384406
0.81696,48,52.387716
0.80948,50,52.391142
0.81996,47,52.397285
0.80992,50,52.420555
0.82032,47,52.500555
0.83468,43,52.500621
0.84188,41,52.504013
0.80568,51,52.512825
0.8384,42,52.518501
0.82396,46,52.523808
0.8344,43,52.542577
0.78792,56,52.548766
0.85284,38,52.610692
0.83828,42,52.624784
0.82376,46,52.635602
0.83816,42,52.635664
0.84556,40,52.64124
0.8204,47,53.454906
0.84908,39,53.462393
0.82736,45,53.472839
